,country_code,code_year,Country,Continent,year,One.person,Couple.only,Couple.with.children,Single.parent.with.children,Single.mother.with.children,Single.father.with.children,Extended.family,Non.relatives,Unknown,relative_parental_care,no_adult_male,no_adult_female,annual_ASR,NO_MALE,NO_FEMALE,ASR.15.49,GDP_per_capita,PD,mean_years_of_schooling,unemployment_rate,unemployment_rate_full,median.age_full,median.age,Main.religion
297,392,392_2005,Japan,Asia,2005,29.46664797,19.64132914,29.85099831,8.38016099,NA,NA,NA,NA,12.6608636,NA,53774.302,56804.467,0.486298613,29306.469,28169.167,0.509893775,37217.64873,350.5432099,11.2,0.91,0.91,43,43,Unaffiliated Religions
298,392,392_2010,Japan,Asia,2010,32.37608041,19.76036676,27.85316633,8.724428487,NA,NA,NA,NA,11.28595801,NA,54060.461,57315.337,0.485387867,28439.338,27326.675,0.509976175,44507.67639,351.3580247,11.5,0.85,0.85,44.7,44.7,Unaffiliated Religions
299,392,392_2015,Japan,Asia,2015,34.53459856,20.09731455,26.79115238,8.902711454,NA,NA,NA,NA,9.674223055,NA,54000.771,57359.886,0.484917856,27417.09,26315.565,0.510250052,34524.46986,348.8093278,12.5,0.86,0.86,46.4,46.4,Unaffiliated Religions
300,398,398_1995,Kazakhstan,Asia,1995,11.6253231,11.05028084,40.09767529,8.951177574,7.714793631,1.236383943,26.43318114,1.842362059,0,0.795170957,5273.515,5861.696,0.47358914,4100.238,4150.523,0.496952705,1288.239052,5.85829018,9.3,1.3,1.3,27.1,27.1,Islam
301,398,398_1999,Kazakhstan,Asia,1999,13.14019914,12.92828232,42.23301173,10.12134064,9.52355021,0.597790431,20.8213741,0.73357527,0.022216797,1.202249917,5088.061,5732.783,0.470209255,3982.897,4099.722,0.492773073,1130.113592,5.529661073,10.2,NA,1.3,27.1,NA,Islam
302,398,398_2009,Kazakhstan,Asia,2009,14.57024395,8.599561133,32.40888218,11.86280941,NA,NA,NA,NA,32.55850332,NA,5780.803,6421.569,0.473744203,4455.714,4546.872,0.494937121,7165.223175,5.960966774,11.5,NA,1.43,28.6,NA,Islam
303,400,400_1997,Jordan,Asia,1997,4.682568451,5.29801302,60.82564068,5.887617794,4.918839226,0.968778568,18.93616002,4.321731321,0.048268709,0.705638105,1518.158,1368.398,0.525940948,1280.3,1140.076,0.5289674,1494.509085,54.94720082,9.4,NA,2.47,19.1,NA,Islam
304,400,400_2002,Jordan,Asia,2002,4.544476743,5.75347861,62.38718618,7.342240468,6.236075021,1.106165447,17.54744945,2.425168543,0,0.751091243,1686.901,1556.24,0.520144206,1424.461,1301.127,0.52262521,1802.057775,60.26185403,9.6,NA,1.71,19.6,NA,Islam
305,400,400_2004,Jordan,Asia,2004,4.670441192,7.735284692,65.93419506,6.59331268,5.855143681,0.738168999,11.08962718,3.977139195,0,0.899381755,1782.04,1652.33,0.518884104,1505.702,1382.138,0.521393845,2044.962623,63.23939257,9.7,NA,1.71,19.6,NA,Islam
306,400,400_2007,Jordan,Asia,2007,5.279055394,6.702048185,67.11883925,6.496589109,5.817806209,0.6787829,10.39040452,4.013063545,0,0.933028358,2000.172,1882.212,0.515191697,1689.543,1570.408,0.518272514,2735.38314,70.88939257,9.8,NA,2.02,20.6,NA,Islam
307,400,400_2009,Jordan,Asia,2009,4.601669512,6.934789907,66.76434114,7.357323408,6.442592163,0.914731246,9.735025492,4.604164624,0.002685921,0.847767126,2202.115,2097.68,0.512144184,1854.729,1741.643,0.515722233,3559.691078,77.64428925,9.9,NA,2.02,20.6,NA,Islam
308,400,400_2012,Jordan,Asia,2012,4.350425966,7.445971492,67.76476507,8.060946571,7.406992588,0.653953983,8.676092572,3.701798333,0,1.054094721,2587.239,2501.018,0.508472548,2161.838,2059.351,0.512139589,3909.907569,91.13394909,9.9,1.91,1.91,21.3,NA,Islam
309,400,400_2017,Jordan,Asia,2017,4.362016846,8.447487535,67.52114011,7.637420968,6.759717659,0.877703309,9.937223401,2.075692905,0.019018232,0.886580821,3219.67,3152.264,0.505289289,2630.057,2543.517,0.508363657,4234.403133,110.1506308,10.4,1.82,1.82,22.1,NA,Islam
310,404,404_1993,Kenya,Africa,1993,14.48191377,4.169051123,29.37857409,14.61962512,12.95545281,1.664172309,31.26901159,6.008303701,0.073520609,0.891254306,6725.991,6914.395,0.49309389,5801.693,5900.252,0.495788777,220.0697268,45.9222968,4.2,NA,1.07,15.4,NA,Christianity
311,404,404_1998,Kenya,Africa,1998,15.7811697,5.24638744,31.04389285,15.37472729,13.22060176,2.154125523,26.4494385,6.012347384,0.092036846,0.787980217,8050.256,8320.389,0.49174947,7053.624,7172.692,0.49581522,465.909801,53.15122465,5,NA,1.1,16.4,NA,Christianity
312,404,404_1999,Kenya,Africa,1999,14.45744124,4.602663196,24.99119145,14.233974,12.43226943,1.801704573,33.45342581,8.2613043,0,0.838866833,8315.483,8603.158,0.491498283,7301.156,7422.597,0.495876017,414.6793898,54.64166462,5.1,NA,1.1,16.4,NA,Christianity
313,404,404_2003,Kenya,Africa,2003,13.99101313,4.963687697,32.6567912,14.71758538,12.91743661,1.800148773,27.14405586,6.448759526,0.078107202,0.85586794,9454.298,9797.732,0.491080577,8334.65,8456.028,0.496385554,429.7878437,60.93189549,5.6,NA,1.06,17,NA,Christianity
314,404,404_2009,Kenya,Africa,2009,14.8806381,5.069321521,31.14628919,15.40428371,13.74641202,1.657871683,28.55996932,4.842787471,0.096710694,0.918638443,11317.876,11732.219,0.491012119,9933.359,10067.688,0.496641951,905.1317861,71.86595917,6.1,NA,1.13,17.6,NA,Christianity
315,404,404_2009,Kenya,Africa,2009,16.61193213,4.31967204,29.6012198,14.35675748,12.40898987,1.947767613,28.2626811,6.847737453,0,0.80419929,11317.876,11732.219,0.491012119,9933.359,10067.688,0.496641951,905.1317861,71.86595917,6.1,NA,1.13,17.6,NA,Christianity
316,404,404_2014,Kenya,Africa,2014,19.29013718,4.851519699,31.98446046,14.18826553,12.51102606,1.67723947,24.93012725,4.755489887,0,0.872697855,13330.622,13787.044,0.491584416,11595.259,11735.875,0.496986516,1315.804535,82.05359138,6.3,1.15,1.15,18.1,NA,Christianity
317,404,404_2015,Kenya,Africa,2015,21.60137431,5.442003781,29.62379763,14.90919817,13.07571017,1.833487999,23.88526835,4.498233085,0.040124672,0.853187214,13786.483,14249.519,0.491742118,11966.881,12106.417,0.497101851,1336.883349,84.12400464,6.3,1.15,1.15,18.9,18.9,Christianity
318,410,410_2005,Republic of Korea,Asia,2005,19.957509,14.21894505,42.1835778,8.622974524,NA,NA,NA,NA,15.01699363,NA,19601.109,19930.843,0.495829525,14349.472,13669.751,0.512129548,19402.50263,497.5174084,11.4,0.85,0.85,34.8,34.8,Unaffiliated Religions
319,410,410_2010,Republic of Korea,Asia,2010,23.8887144,15.40775696,37.00050094,9.193720529,NA,NA,NA,NA,14.50930717,NA,20664.531,20903.466,0.497125974,14005.29,13174.487,0.515283477,23087.22564,509.8159671,11.6,0.82,0.82,38,38,Unaffiliated Religions
320,410,410_2015,Republic of Korea,Asia,2015,27.22741788,15.60370111,32.18236275,10.77996319,NA,NA,NA,NA,14.20655506,NA,21847.127,21971.667,0.49857892,13694.203,12722.165,0.518398404,28732.23108,523.5255477,12.1,0.97,0.97,40.8,40.8,Unaffiliated Religions
321,417,417_1997,Kyrgyzstan,Asia,1997,8.034361175,6.052583423,44.83943771,7.690632039,6.998820724,0.691811315,32.38610905,0.996876611,0,1.005037209,1445.118,1532.75,0.485286117,1180.94,1182.997,0.499564921,376.4296133,24.48592284,9.4,NA,1.35,21.6,NA,Islam
322,417,417_1999,Kyrgyzstan,Asia,1999,9.337902338,6.400685351,45.26797398,9.010289674,8.059459816,0.950829858,28.63974845,1.343400205,0,0.928203123,1519.48,1608.536,0.485764779,1247.328,1250.058,0.499453429,258.0492288,25.2367049,9.8,NA,1.35,21.6,NA,Islam
323,417,417_2009,Kyrgyzstan,Asia,2009,8.635192069,NA,NA,NA,NA,NA,NA,NA,91.36480793,NA,1825.413,1916.665,0.487807309,1490.332,1493.244,0.499511995,871.2243893,28.06725756,10.4,NA,1.22,23.8,NA,Islam
324,417,417_2009,Kyrgyzstan,Asia,2009,8.548256687,5.153210237,40.40064023,9.029255977,7.928650397,1.100605581,35.24743,1.621206871,0,0.857567558,1825.413,1916.665,0.487807309,1490.332,1493.244,0.499511995,871.2243893,28.06725756,10.4,NA,1.22,23.8,NA,Islam
325,417,417_2012,Kyrgyzstan,Asia,2012,8.20524896,6.81876549,34.68488075,8.62056413,7.275819954,1.344744176,41.0391928,0.631347862,0,0.733242272,1908.001,2007.478,0.487296957,1533.677,1534.609,0.499848124,1177.974735,29.2346194,10.7,1.23,1.23,24,NA,Islam
326,418,418_2005,Lao People's Dem. Republic,Asia,2005,1.21675483,2.51974466,49.55567942,4.891207185,3.891091504,1.000115681,0,0,0,0.590021207,1673.349,1759.769,0.487413774,1388.501,1427.409,0.493091399,475.6107135,24.92060659,4.2,1.01,1.01,19.1,19.1,Buddhism
327,426,426_1996,Lesotho,Africa,1996,10.05883623,4.434308539,34.24376552,10.64180071,8.960380006,1.681420706,33.04814855,7.573140451,0,0.726650037,532.495,588.566,0.474991994,438.938,463.517,0.486382146,489.1318193,63.71182477,4.7,NA,1.62,18.2,NA,Christianity
328,426,426_2004,Lesotho,Africa,2004,16.06067118,3.69804217,12.35990318,10.72799802,7.537028525,3.190969495,50.72713857,6.410660073,0.015586805,0.373277507,587.477,661.331,0.470430202,482.157,522.253,0.480040023,753.3807868,66.07180501,5.2,NA,1.57,19,NA,Christianity
329,426,426_2006,Lesotho,Africa,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595.281,662.847,0.473148201,490.117,520.336,0.485046806,904.6034022,65.54476285,5.4,NA,1.48,20.3,NA,Christianity
330,426,426_2006,Lesotho,Africa,2006,15.11962411,4.660305893,23.62755909,10.327468,8.371290214,1.956177782,38.49786642,7.767176488,0,0.631384076,595.281,662.847,0.473148201,490.117,520.336,0.485046806,904.6034022,65.54476285,5.4,NA,1.48,20.3,NA,Christianity
331,426,426_2009,Lesotho,Africa,2009,18.72795858,3.88644041,11.13752065,9.043333436,6.189004396,2.85432904,51.6317072,5.491136179,0.081903544,0.336116755,613.663,673.346,0.476813293,505.919,521.808,0.492269834,890.9963833,65.55108696,5.9,NA,1.48,20.3,NA,Christianity
332,426,426_2014,Lesotho,Africa,2014,20.66342329,3.983925763,11.64896128,9.402692023,5.960595803,3.44209622,48.90388073,5.375379837,0.021737077,0.238466666,656.722,696.038,0.485468228,542.323,531.403,0.505085096,1223.333034,67.30688406,6.1,1.4,1.4,21.7,NA,Christianity
333,428,428_2000,Latvia,Europe,2000,24.9801955,15.46232911,30.13995177,20.28827375,NA,NA,NA,NA,9.129249874,NA,877.615,1080.809,0.448123083,578.539,593.539,0.493601108,3357.586436,38.06595279,9.5,0.89,0.89,37.9,37.9,Christianity
334,428,428_2001,Latvia,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876.346,1077.928,0.448425349,577.218,591.284,0.493981183,3573.302729,37.57749695,10,NA,0.89,37.9,NA,Christianity
335,428,428_2011,Latvia,Europe,2011,34.41510636,15.06751971,24.30767728,18.46089253,NA,NA,NA,NA,7.748804119,NA,806.666,989.95,0.448991883,502.505,503.655,0.49942852,13895.16257,33.1142926,12.6,0.74,0.74,40.8,NA,Christianity
336,428,428_2011,Latvia,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.666,989.95,0.448991883,502.505,503.655,0.49942852,13895.16257,33.1142926,12.6,0.74,0.74,40.8,NA,Christianity
337,430,430_2007,Liberia,Africa,2007,7.328538518,3.408887916,29.65484056,8.724302458,6.224688459,2.499613999,46.89887712,3.835375479,0.149177953,0.396244672,974.862,997.149,0.494349169,811.553,810.108,0.500445531,396.6017613,35.94176703,3.9,NA,1,18.4,NA,Christianity
338,430,430_2008,Liberia,Africa,2008,9.84846225,4.192643856,27.88234943,12.10064732,9.311517466,2.789129851,38.83154849,7.144348656,0,0.523551728,1015.043,1037.697,0.494482009,845.203,842.714,0.500737299,478.3999379,37.45701827,4,NA,1,18.4,NA,Christianity
339,430,430_2009,Liberia,Africa,2009,7.04540924,3.008021851,25.5365046,7.401439023,5.053834302,2.347604721,51.91399302,4.905127286,0.189504979,0.332996025,1056.263,1079.202,0.494629039,879.556,875.986,0.50101678,470.9476196,38.97563331,4,NA,1,18.4,NA,Christianity
340,430,430_2011,Liberia,Africa,2011,12.64218118,4.220733264,24.26453382,9.30037842,6.698894671,2.601483749,33.41232199,16.09592852,0.063922817,0.410782032,1134.221,1157.045,0.495019347,944.208,938.487,0.501519365,596.8970811,41.70933347,4.2,0.96,0.96,18.5,NA,Christianity
341,430,430_2013,Liberia,Africa,2013,9.665428312,4.256934447,24.9050365,7.3983561,5.278464679,2.119891421,48.08777015,5.676414242,0.010060245,0.396194003,1207.342,1229.282,0.495497869,1004.637,996.771,0.501965117,721.9300554,44.10645764,4.4,0.86,0.86,18.5,NA,Christianity
342,440,440_2001,Lithuania,Europe,2001,28.651721,16.34181538,21.54800984,4.818524999,NA,NA,NA,NA,28.63992878,NA,1279.396,1521.86,0.45672227,863.44,880.941,0.494983607,3525.793632,55.373612,10.9,NA,0.75,35.9,NA,Christianity
343,440,440_2002,Lithuania,Europe,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278.122,1522.903,0.456305103,859.52,877.334,0.494871762,4141.592702,54.93087109,11.1,NA,0.75,35.9,NA,Christianity
344,440,440_2011,Lithuania,Europe,2011,31.6733948,17.97239205,14.36042786,4.534622778,NA,NA,NA,NA,31.45916251,NA,1186.978,1444.936,0.450994219,745.645,760.359,0.495114887,14392.53426,48.31533012,11.8,0.72,0.72,40.6,NA,Christianity
345,440,440_2011,Lithuania,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186.978,1444.936,0.450994219,745.645,760.359,0.495114887,14392.53426,48.31533012,11.8,0.72,0.72,40.6,NA,Christianity
346,442,442_2001,Luxembourg,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.096,182.778,0.487836043,112.919,109.799,0.507004373,48179.42085,181.6975309,10.5,NA,1.73,37.3,NA,Christianity
347,442,442_2001,Luxembourg,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.096,182.778,0.487836043,112.919,109.799,0.507004373,48179.42085,181.6975309,10.5,NA,1.73,37.3,NA,Christianity
348,442,442_2011,Luxembourg,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.067,216.88,0.49438975,133.407,129.434,0.507557801,115761.5077,213.3115226,11.8,1.63,1.63,38.9,NA,Christianity
349,442,442_2011,Luxembourg,Europe,2011,33.33684942,19.70321003,30.27305636,7.970177163,NA,NA,NA,NA,8.716707025,NA,212.067,216.88,0.49438975,133.407,129.434,0.507557801,115761.5077,213.3115226,11.8,1.63,1.63,38.9,NA,Christianity
350,450,450_1992,Madagascar,Africa,1992,6.572123791,5.581762227,41.63108194,9.053261964,7.127452904,1.92580906,31.48226372,5.659052144,0.02045422,0.568321131,3333.658,3375.338,0.496893723,2744.012,2791.164,0.495740696,301.9970357,21.15303504,NA,NA,1,17.1,NA,Christianity
351,450,450_1997,Madagascar,Africa,1997,6.680118504,6.211595498,44.75085224,8.827484367,7.305732989,1.521751378,29.35107181,4.149961332,0.028916246,0.681320092,3897.328,3960.988,0.495949514,3262.306,3299.671,0.497152916,297.115184,24.67217044,NA,NA,1.02,17.2,NA,Christianity
352,450,450_2004,Madagascar,Africa,2004,7.219479869,5.925594577,46.52409315,9.993539667,8.205544259,1.787995408,27.45735621,2.804484457,0.075452077,0.661740993,4862.283,4951.143,0.495472529,4090.033,4119.506,0.498204954,284.4876464,30.61353819,5.5,NA,1.03,17.3,NA,Christianity
353,450,450_2009,Madagascar,Africa,2009,7.120491551,5.733270924,45.4792394,8.577584131,7.026985555,1.550598577,28.49928124,4.410978305,0.179154451,0.65626968,5717.219,5832.6,0.495005073,4794.101,4824.654,0.498411801,467.5397549,35.37008116,5.9,NA,2,17.5,NA,Christianity
354,450,450_2011,Madagascar,Africa,2011,5.338500402,4.87403239,46.45665196,9.676894011,7.738670482,1.938223529,29.68179528,3.968803087,0.003322869,0.601262493,6111.338,6238.11,0.494867301,5118.945,5150.147,0.498480781,531.2655718,37.3739324,6.1,1.35,1.35,18,NA,Christianity
355,454,454_1992,Malawi,Africa,1992,7.87060207,8.831518033,37.92383199,10.44639141,9.791738996,0.654652419,30.37901004,4.49932308,0.049323369,1.174849052,2621.338,2703.104,0.492321637,2164.745,2195.325,0.496493176,185.7858866,102.7362431,2.6,NA,1.38,17.5,NA,Christianity
356,454,454_1998,Malawi,Africa,1998,8.584157197,9.245153573,36.52983499,11.0443127,9.651954403,1.392358301,29.67842944,4.918112092,0,0.840864253,2807.847,2913.727,0.490747301,2309.059,2352.485,0.495342101,165.8953935,111.9255197,2.9,NA,1.43,17.4,NA,Christianity
357,454,454_2000,Malawi,Africa,2000,7.998310707,6.996120442,38.27910595,9.760412878,8.832954361,0.927458517,33.62255556,3.319173344,0.024321112,0.978811493,2936.736,3074.617,0.488531617,2431.382,2490.475,0.49399688,156.3857186,118.2515698,3,1.37,1.37,16.9,16.9,Christianity
358,454,454_2004,Malawi,Africa,2004,8.376442411,6.338125859,38.69201561,9.438246457,8.661544149,0.776702308,34.3685053,2.754436727,0.032227637,1.047340728,3203.251,3394.299,0.485521292,2696.068,2780.348,0.492305186,282.5670846,130.4819474,3.3,NA,1.37,16.9,NA,Christianity
359,454,454_2008,Malawi,Africa,2008,7.177068595,6.315568831,44.00391273,10.44594665,9.56173907,0.884207584,29.84331604,2.214187147,0,1.033982652,3556.844,3791.621,0.484025439,3035.103,3141.334,0.491400301,387.6059753,145.607658,3.9,NA,1.4,16.6,NA,Christianity
360,454,454_2010,Malawi,Africa,2010,6.771263411,4.241691857,40.00029414,10.32036616,9.606372648,0.713993514,35.95290747,2.693722015,0.019754944,1.128865163,3773.845,4026.443,0.483808418,3240.473,3353.187,0.49145285,478.6685897,154.2173526,4.3,1.42,1.42,16.6,16.6,Christianity
361,454,454_2014,Malawi,Africa,2014,9.031598612,6.344987834,43.02209585,11.1702222,8.800329181,2.369893017,29.57406097,0.853949832,0.0030847,0.569770176,4304.362,4587.121,0.484099447,3714.118,3840.948,0.491606294,371.2697496,172.7783199,4.4,1.4,1.4,16.6,NA,Christianity
362,454,454_2015,Malawi,Africa,2015,6.446656931,4.709587619,38.57766879,12.29910455,11.38466427,0.914440281,35.46197613,2.505005972,0,1.09516488,4452.756,4742.422,0.484249027,3845.985,3974.782,0.491765705,380.5970331,177.6124629,4.4,1.39,1.39,17.2,17.2,Christianity
363,458,458_1991,Malaysia,Asia,1991,7.61448575,6.057394769,45.264437,6.467155554,5.43710172,1.030053834,27.16714001,7.429386913,0,0.722507535,5934.187,5778.603,0.506641629,4844.945,4687.515,0.508257575,2653.526742,56.36870187,6.7,1.29,1.29,21.6,NA,Islam
364,458,458_2000,Malaysia,Asia,2000,7.139491293,7.202320492,52.57442642,5.251473868,4.170811649,1.08066222,21.84152382,5.990764108,0,0.586530609,7847.116,7610.413,0.50765656,6312.909,6112.808,0.508051889,4043.662051,70.59582103,8.6,1.03,1.03,23.8,23.8,Islam
365,458,458_2000,Malaysia,Asia,2000,7.106155925,7.560319292,54.41458179,3.226112991,NA,NA,NA,NA,27.69283,NA,7847.116,7610.413,0.50765656,6312.909,6112.808,0.508051889,4043.662051,70.59582103,8.6,1.03,1.03,23.8,23.8,Islam
366,462,462_2009,Maldives,Asia,2009,2.814185702,3.723670741,26.67345238,5.591533633,4.943503019,0.648030615,46.8724484,14.09445271,0.230256433,0.88243928,141.888,118.824,0.544232717,119.695,99.117,0.547022101,6636.412416,1177.993333,4.7,NA,1.45,22.2,NA,Islam
369,466,466_1996,Mali,Africa,1996,5.579503837,8.102482384,43.12983968,3.348588833,2.600209791,0.748379042,35.68257818,4.146569742,0.010437347,0.540886772,2537.224,2702.392,0.48423854,2078.244,2155.787,0.490842887,282.6330008,8.062327179,1,NA,1.02,16.5,NA,Islam
370,466,466_1998,Mali,Africa,1998,4.462717942,7.078644738,35.98738716,6.451712625,5.052553481,1.399159144,39.33968097,6.213057994,0.466798566,0.557643804,2681.094,2843.422,0.485308396,2216.55,2286.025,0.49228497,281.8726309,8.490940755,1.1,NA,1.02,16.5,NA,Islam
371,466,466_2001,Mali,Africa,2001,7.348353409,7.56315561,40.94848115,6.079063878,4.608350291,1.470713587,33.6241855,4.368211059,0.068549396,0.496017379,2928.944,3084.565,0.487060716,2448.846,2504.054,0.4944267,307.4369205,9.237577754,1.3,NA,1.18,16.6,NA,Islam
372,466,466_2006,Mali,Africa,2006,5.038954264,5.789124948,42.49059026,5.400396592,4.503088982,0.89730761,36.44234916,4.838584781,0,0.700569178,3424.825,3562.099,0.490176364,2898.458,2924.509,0.497763082,523.0386031,10.82075578,1.7,NA,1.43,16.5,NA,Islam
373,466,466_2009,Mali,Africa,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3768.303,3895.129,0.491725248,3210.416,3218.528,0.499369103,698.8989219,11.9501299,1.9,NA,1.43,16.5,NA,Islam
374,466,466_2009,Mali,Africa,2009,5.074555891,5.82351143,35.21067559,6.267195408,5.438419211,0.828776196,42.20305017,5.421011515,0,0.817035412,3768.303,3895.129,0.491725248,3210.416,3218.528,0.499369103,698.8989219,11.9501299,1.9,NA,1.43,16.5,NA,Islam
375,466,466_2012,Mali,Africa,2012,3.206061544,4.416478961,49.64978297,5.543374309,4.034527199,1.50884711,33.77350429,3.365763616,0.045034306,0.427147412,4100.368,4230.074,0.492214939,3509.326,3512.551,0.499770361,778.6192858,13.09591047,2.1,1.32,1.32,16.2,NA,Islam
376,466,466_2018,Mali,Africa,2018,3.109086437,4.816834766,46.72916998,8.231225498,7.495264106,0.735961391,34.37104673,2.732306761,0.010329822,1.007931909,4938.805,5068.74,0.493508148,4245.768,4237.636,0.500479289,894.8021869,15.63501586,2.4,1.21,1.21,16,NA,Islam
377,470,470_1995,Malta,Europe,1995,14.82938424,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.435,150.491,0.487996979,98.457,95.888,0.50660938,9857.480668,1179.434375,7.4,1.07,1.07,35,35,Christianity
378,470,470_2005,Malta,Europe,2005,18.92923923,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.495,169.614,0.492339326,101.125,96.963,0.510505432,15888.17246,1261.98125,9.8,1.33,1.33,38.4,38.4,Christianity
379,470,470_2011,Malta,Europe,2011,22.6405104,20.16891318,39.8521356,9.283034162,NA,NA,NA,NA,8.05540666,NA,175.959,179.979,0.494352949,101.455,96.255,0.513150574,23155.55477,1300.8375,10.5,1.19,1.19,40.2,NA,Christianity
380,470,470_2011,Malta,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.959,179.979,0.494352949,101.455,96.255,0.513150574,23155.55477,1300.8375,10.5,1.19,1.19,40.2,NA,Christianity
381,480,480_2000,Mauritius,Africa,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.137,446.758,0.492259872,340.047,336.557,0.502579057,3929.075495,584.6665025,6.2,1.64,1.64,29,29,Hinduism
382,480,480_2011,Mauritius,Africa,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.455,500.046,0.492081775,336.28,330.962,0.503985061,9197.026972,616.9477833,8.5,2.38,2.38,32.9,NA,Hinduism
383,484,484_1990,Mexico,North America,1990,4.871502415,6.088225302,52.03915597,8.783459121,7.15928119,1.624177931,15.53012838,4.074429102,8.613099716,0.644235815,24831.963,26199.91,0.486597131,20251.804,20952.32,0.491499443,3112.268706,43.1817341,5.5,NA,1.67,19.7,19.7,Christianity
384,484,484_1995,Mexico,North America,1995,5.794888726,6.714362058,53.37622294,8.011413964,6.835732537,1.175681427,23.41754483,2.441919641,0.243647837,0.764495404,28008.256,30000.89,0.482824829,22622.025,23911.1,0.486148846,3928.223926,47.15310836,6.4,1.43,1.43,21.3,21.3,Christianity
385,484,484_2000,Mexico,North America,2000,6.299315849,7.687964485,51.8964446,9.100544112,NA,NA,NA,NA,25.01573096,NA,31401.982,33677.63,0.482516429,25099.197,26563.177,0.485831274,7157.8145,50.8757144,6.7,1.49,1.49,22.9,22.9,Christianity
386,484,484_2000,Mexico,North America,2000,6.43639734,7.641199961,51.60756664,9.096040037,7.951653124,1.144386914,22.45519485,2.197182944,0.566418231,0.841884544,31401.982,33677.63,0.482516429,25099.197,26563.177,0.485831274,7157.8145,50.8757144,6.7,1.49,1.49,22.9,22.9,Christianity
387,484,484_2010,Mexico,North America,2010,9.42463422,9.161045129,44.40222009,9.893836044,8.583459541,1.310376503,24.04013705,1.45128376,1.626843712,0.816266267,38690.713,41736.054,0.481067615,29631.822,31398.019,0.485530054,9271.398233,58.69130533,8,0.96,0.96,26.2,26.2,Christianity
388,484,484_2010,Mexico,North America,2010,8.789190725,9.105291513,45.19242314,9.886146968,NA,NA,NA,NA,27.02694765,NA,38690.713,41736.054,0.481067615,29631.822,31398.019,0.485530054,9271.398233,58.69130533,8,0.96,0.96,26.2,26.2,Christianity
389,484,484_2015,Mexico,North America,2015,10.08021791,10.20026072,41.60238982,10.15902435,8.80616367,1.352860682,24.7235643,1.649054298,1.585488602,0.813533678,42406.963,45774.576,0.480905227,31647.853,33378.761,0.486690772,9616.645006,62.68590139,8.6,1.05,1.05,27.7,27.7,Christianity
390,496,496_2000,Mongolia,Asia,2000,6.606338212,4.571183853,49.05783339,9.056716196,6.83908688,2.217629315,27.74364131,2.964287044,0,0.489109167,775.953,787.851,0.496195815,657.564,656.374,0.500452837,474.2168965,1.543176961,8.2,0.98,0.98,22,22,Buddhism
391,498,498_2004,Republic of Moldova,Europe,2004,20.25371369,19.49918141,44.90067828,12.43502761,NA,NA,NA,NA,2.911399004,NA,1581.624,1778.157,0.470752112,1151.379,1183.729,0.493073126,897.4499588,100.816485,10.1,NA,0.74,31.3,NA,Christianity
392,498,498_2005,Republic of Moldova,Europe,2005,20.02637796,18.36667935,31.73298989,10.98998886,8.219706615,2.770282243,18.27022977,0.562436723,0.051297443,0.472332298,1597.264,1791.893,0.471286518,1156.508,1184.692,0.493980865,1034.707058,100.536464,10.4,0.69,0.69,32.4,32.4,Christianity
393,498,498_2014,Republic of Moldova,Europe,2014,22.64094491,15.18973354,33.09880739,10.41647554,NA,NA,NA,NA,18.65403861,NA,1625.972,1802.472,0.47425946,1097.929,1091.914,0.501373386,3328.801449,99.52102275,11.6,0.66,0.66,34.2,NA,Christianity
394,499,499_2011,Montenegro,Europe,2011,18.12663206,13.42162483,45.50930598,12.08060674,NA,NA,NA,NA,10.8618304,NA,246.357,259.348,0.487155555,153.433,151.042,0.503926431,7329.026063,46.10252788,11.1,1.04,1.04,36.4,NA,Christianity
395,504,504_1992,Morocco,Africa,1992,5.219111382,4.503956178,42.11807669,7.105903834,6.360316494,0.74558734,36.01643335,4.945222155,0.091296409,0.930980202,7741.298,8029.97,0.490848168,6241.078,6263.004,0.499123246,1299.421679,57.61014116,2.4,NA,0.96,19.8,NA,Islam
396,504,504_1994,Morocco,Africa,1994,5.945524871,4.794153537,44.71211214,7.139673005,6.448039697,0.691633308,27.0673577,10.26868333,0.072495418,0.969551802,8115.128,8445.426,0.490027568,6569.527,6592.399,0.49913113,1326.941304,59.56638584,2.7,NA,0.96,19.8,NA,Islam
397,504,504_2003,Morocco,Africa,2003,4.542689766,4.0978344,48.39391007,8.36083443,7.694893386,0.665941044,30.91147202,3.554082024,0.139177286,1.062766825,9892.959,10439.393,0.48656245,7912.774,8190.703,0.491370528,1725.458038,66.73287923,3.7,NA,0.95,22.7,NA,Islam
